  ILM8601240523.TEN
    270.74   0    -49.17   0     10.00   0     21.95   0     -4.83   0     9888.   34.1509  -77.5927    -67.72
    268.93   0    -49.52   0     10.00   0     23.23   0     -6.16   0     9932.   34.1504  -77.5903    -68.02
    267.11   0    -49.84   0     10.00   0     24.46   0     -6.84   0     9976.   34.1498  -77.5877    -68.28
    265.42   0    -50.16   0     10.00   0     25.12   0     -7.92   0    10017.   34.1491  -77.5850    -68.54
    263.75   0    -50.51   0     10.23   0     25.20   0     -8.23   0    10059.   34.1484  -77.5822    -68.67
    262.07   0    -50.85   0     10.75   0     25.34   0     -8.49   0    10100.   34.1477  -77.5795    -68.59
    260.37   0    -51.16   0     11.24   0     24.86   0     -8.10   0    10142.   34.1469  -77.5768    -68.53
    258.75   0    -51.48   0     11.69   0     25.28   0     -8.35   0    10183.   34.1462  -77.5740    -68.51
    257.20   0    -51.75   0     12.00   0     25.45   0     -8.04   0    10222.   34.1454  -77.5713    -68.55
    255.60   0    -52.01   0     12.27   0     24.49   0     -7.45   0    10262.   34.1447  -77.5686    -68.61
    253.96   0    -52.32   0     12.73   0     25.69   0     -8.26   0    10304.   34.1440  -77.5658    -68.60
    252.36   0    -52.61   0     13.00   0     25.52   0     -7.90   0    10345.   34.1433  -77.5631    -68.69
    250.81   0    -52.85   0     13.00   0     25.19   0     -6.64   0    10385.   34.1427  -77.5603    -68.90
    249.18   0    -52.97   0     13.00   0     26.35   0     -7.72   0    10427.   34.1420  -77.5575    -69.00
    247.61   0    -53.03   0     12.53   0     25.94   0     -7.87   0    10467.   34.1413  -77.5547    -69.31
    246.05   0    -53.14   0     12.00   0     26.36   0     -7.66   0    10508.   34.1406  -77.5518    -69.72
    244.35   0    -53.39   0     12.00   0     26.00   0     -8.06   0    10553.   34.1399  -77.5490    -69.93
    242.73   0    -53.41   0     11.64   0     24.63   1     -8.96   0    10596.   34.1391  -77.5462    -70.16
    241.15   0    -53.35   0     10.92   0     25.43   7     -9.76   7    10638.   34.1477  -77.5542    -70.57
    239.52   0    -53.60   0     11.00   0     24.82   7    -10.18   7    10681.   34.1468  -77.5515    -70.73
    237.89   0    -53.90   0     11.00   0     24.14   7    -10.57   7    10725.   34.1458  -77.5488    -70.98
    236.31   0    -54.30   0     11.00   0     23.46   7    -10.97   7    10768.   34.1449  -77.5462    -71.32
    234.67   0    -54.72   0     11.00   0     23.23   7    -11.38   7    10812.   34.1439  -77.5437    -71.67
    232.97   0    -55.10   0     11.00   0     23.11   7    -11.80   7    10859.   34.1428  -77.5412    -71.98
    231.30   0    -55.49   0     11.00   0     23.91   0    -12.10   0    10905.   34.1335  -77.5304    -72.31
    229.64   0    -55.89   0     11.24   0     23.89   0    -13.16   0    10950.   34.1323  -77.5278    -72.50
    227.88   0    -56.24   0     11.59   1     24.12   0    -14.14   0    10999.   34.1311  -77.5252    -72.57
    226.16   0    -56.50   0     11.76   0     24.34   0    -14.86   0    11048.   34.1298  -77.5226    -72.70
    224.48   0    -56.77   0     12.00   0     22.70   0    -13.83   0    11095.   34.1285  -77.5200    -72.79
    222.85   0    -57.02   0     12.00   0     21.17   0    -12.56   0    11141.   34.1273  -77.5177    -73.00
    221.26   0    -57.10   0     12.00   0     23.03   1    -12.33   1    11186.   34.1262  -77.5153    -73.07
    219.57   0    -57.05   0     12.00   0     22.79   1    -10.99   1    11235.   34.1252  -77.5128    -73.02
    217.67   0    -56.44   0     11.43   0     21.78   0    -13.09   0    11290.   34.1241  -77.5103    -72.84
    215.30   0    -55.74   0     10.52   0     21.08   8    -11.06   8    11359.   34.1230  -77.5080    -72.84
    212.65   0    -55.55   0      9.75   0     20.37   8     -9.02   8    11438.   34.1221  -77.5058    -73.20
    210.24   0    -55.65   0      8.69   0     19.67   8     -6.98   8    11511.   34.1214  -77.5036    -74.08
    208.44   0    -55.85   0      7.75   0     18.96   8     -4.94   8    11565.   34.1208  -77.5015    -75.02
    206.95   0    -56.12   0      7.27   0     18.26   8     -2.90   8    11611.   34.1205  -77.4995    -75.67
    205.39   0    -56.33   0      6.82   0     17.55   8     -0.86   8    11659.   34.1203  -77.4975    -76.28
    203.83   0    -56.45   0      6.27   0     16.85   1      1.17   1    11707.   34.1203  -77.4957    -76.93
    202.26   0    -56.46   0      6.00   0     18.55   0      0.58   0    11756.   34.1204  -77.4937    -77.23
    200.61   0    -56.37   0      5.49   0     19.96   0      1.54   0    11808.   34.1205  -77.4916    -77.74
    199.17   0    -56.17   0      5.00   0     22.32   1      2.43   1    11854.   34.1207  -77.4893    -78.20
    197.82   0    -55.15   0      4.40   0     26.15   1     -1.46   0    11897.   34.1207  -77.4867    -78.24
    196.56   0    -54.11   0      3.59   0     27.11   0     -2.33   0    11938.   34.1206  -77.4838    -78.75
    195.34   0    -53.46   0      3.00   0     27.42   0     -3.04   0    11978.   34.1203  -77.4809    -79.42
    194.11   0    -53.14   0      2.35   0     29.17   0     -4.56   0    12019.   34.1200  -77.4778    -80.75
    192.84   0    -52.64   0      1.57   0     28.89   0     -4.51   0    12061.   34.1196  -77.4746    -82.92
    191.61   0    -52.09   0      1.00   0     26.12   1     -4.98   0    12102.   34.1191  -77.4716    -85.29
    190.35   0    -52.06   0      1.00   0     25.06   1     -6.37   0    12145.   34.1186  -77.4689    -85.27
    189.03   0    -52.05   0      1.00   0     27.90   0     -7.63   0    12190.   34.1180  -77.4660    -85.26
    187.78   0    -51.87   0      1.00   0     26.56   0    -10.47   0    12233.   34.1172  -77.4630    -85.13
    186.55   0    -51.61   0      1.00   0     22.40   0     -7.62   0    12276.   34.1164  -77.4604    -84.95
    185.28   0    -51.28   0      1.00   0     21.13   0     -6.79   0    12320.   34.1157  -77.4580    -84.72
    184.04   0    -50.97   0      1.00   0     21.54   0     -7.24   0    12364.   34.1151  -77.4557    -84.50
